,subscribe
20977,0
9715,0
37832,0
16169,0
12626,0
13691,0
32843,0
38342,0
6312,1
6469,0
4448,0
13882,0
30745,0
29660,0
39420,0
36056,0
16054,0
4730,0
9667,0
33164,0
35964,0
157,0
11896,0
8743,0
27631,0
32077,0
29652,0
2465,0
32074,0
10783,0
20101,0
26989,0
13660,0
32628,0
30523,0
10072,0
7320,0
23173,1
34951,0
36568,0
20472,0
31955,1
44049,1
39821,1
16151,0
3754,0
644,0
42038,1
43185,0
722,0
27700,0
11680,0
14293,0
43802,1
38825,0
23418,0
4332,0
27957,0
31193,1
5022,0
20861,0
32872,0
12196,0
2793,0
8003,0
8892,0
22037,1
15284,0
33869,0
31258,0
16981,0
4003,0
2579,0
21765,0
41503,1
15942,0
20594,0
338,0
7044,0
11944,0
7687,0
11324,0
9053,0
20759,0
751,0
2255,0
26417,0
6039,0
5213,0
4617,0
43737,1
45106,1
38993,0
43499,1
12755,1
5012,0
23760,0
17401,0
870,0
17052,0
37999,0
21723,0
4677,0
40288,0
12599,0
44006,1
28393,0
13731,1
32498,0
16270,0
16318,0
18993,1
31365,0
31944,0
4229,0
24683,0
10510,0
32385,0
2086,0
28790,0
32485,0
42269,0
15083,0
19932,0
6362,0
21623,0
15641,0
7030,0
26488,0
17574,0
8978,0
32456,0
24308,0
36942,0
36785,1
41035,1
31126,1
15119,0
2832,0
17834,0
10746,0
37156,0
22479,0
161,0
32177,0
35323,0
37670,0
17578,0
39003,0
21588,0
19992,0
22938,1
2813,0
30829,0
29833,0
7338,0
27007,0
21429,0
7733,0
5357,0
30288,0
28347,0
36120,0
29199,0
38806,0
42775,1
5227,0
5556,0
45008,0
30945,0
58,0
26881,0
33361,0
20665,0
18343,0
3199,0
9025,1
6282,0
12014,0
39142,0
8457,0
6340,0
43912,1
5499,1
12875,0
42797,0
31717,0
41536,1
39422,0
4225,0
37563,0
34984,0
20230,0
6413,0
17624,0
25131,0
1792,0
29762,0
43748,1
25983,0
10558,0
33581,0
105,0
19179,0
26373,0
28051,0
25804,0
3103,0
31557,0
10827,0
27698,0
20434,1
31829,0
30712,0
14498,0
25115,0
41279,1
10372,0
39454,0
17975,0
12416,0
23815,0
2682,0
12729,0
17970,0
24590,0
38491,1
27731,0
28097,0
16563,0
24021,0
35868,0
39277,0
29213,0
14565,0
19117,1
42342,0
29299,0
2840,0
16279,0
6027,0
29701,0
13839,0
34174,0
18438,0
36192,0
31905,1
41637,0
5787,0
20273,0
2917,0
2476,0
2462,0
21628,0
26652,0
24532,0
19800,0
16655,0
29123,0
20593,0
24393,0
35431,0
135,0
14922,0
12970,0
3824,0
30070,0
14001,0
45155,1
36736,0
22872,0
4235,0
11241,0
23184,0
35833,0
32573,0
36091,0
7920,0
1680,0
27798,0
28374,0
15561,0
38051,0
23063,0
28586,0
22315,0
32312,1
22696,0
22,0
19356,0
42358,0
35320,0
41202,0
44756,1
24663,0
14830,0
1598,0
5353,0
13436,0
1621,0
24634,0
17196,0
12541,0
18233,0
40350,1
13443,0
8628,1
28958,0
43884,0
41048,1
37317,0
17661,0
42718,1
2498,0
4581,0
39380,0
38723,0
13749,0
7949,0
6441,0
29741,0
5487,0
41074,0
26615,0
43070,1
13474,1
1550,0
455,0
43881,0
39319,0
32764,0
9725,0
2654,0
40422,1
21062,0
9164,0
14583,0
34136,0
33774,0
8337,0
45014,0
35696,0
25634,0
2490,0
39780,1
29122,0
12921,0
11406,0
39588,0
13710,0
24423,0
21790,0
40037,0
39466,0
25350,0
28049,0
19233,0
13933,1
8301,0
27854,0
25255,0
11223,0
8410,0
12533,0
10560,0
4492,0
20099,0
39508,1
39093,1
34798,0
27733,0
29664,0
20227,1
37844,0
20530,0
4116,0
16736,0
30756,0
13205,0
22015,0
36408,0
38239,0
18921,0
23883,0
18682,0
15860,1
7940,0
24342,0
12364,0
3493,0
24438,0
16835,0
29868,0
44891,1
300,0
37645,0
5602,0
160,0
37568,0
32826,0
27241,0
21861,0
13699,0
20027,0
35946,0
30830,0
1670,0
10438,0
30514,0
4029,0
13761,0
37712,0
26621,0
5313,0
5390,0
16449,0
24955,0
9082,0
19464,0
18036,0
28684,0
15421,0
20078,0
18140,0
41936,1
42752,0
1330,0
37830,0
14939,0
12963,0
17538,0
17969,0
27720,0
12459,0
12039,0
1787,0
28100,0
14286,0
4272,0
19875,0
32562,0
2478,0
29691,0
35613,0
17173,0
38393,0
40333,0
19842,0
5945,0
1021,0
20416,0
42477,1
42966,1
30149,0
42127,1
43820,1
6622,0
34883,0
14709,0
19020,0
429,0
13924,0
43566,0
10060,0
7525,0
8374,0
17501,0
23354,0
35562,0
27212,0
6820,0
30713,0
21918,0
6329,0
518,0
9579,0
5490,0
36550,0
10075,0
37561,0
20423,0
9150,0
18721,0
19592,0
4899,0
9033,0
24406,0
43110,1
24917,0
36718,0
1592,0
30812,0
34021,1
29394,0
16115,0
10084,0
33572,0
21672,0
28405,0
44110,1
40114,0
29620,0
21579,0
10091,0
31512,0
34278,0
8713,0
34843,0
11898,0
40136,0
5716,0
33582,0
17876,0
21777,0
36048,1
7648,0
40836,0
2524,0
39819,1
30119,0
7076,0
5734,0
796,0
7929,0
20877,0
23555,0
23208,0
7969,0
3989,0
5922,0
41319,0
7926,1
31733,0
4953,0
28325,0
8311,0
43798,0
13087,0
8011,0
2316,0
21305,0
35119,0
37540,0
1079,0
37631,0
26607,0
35239,0
43332,0
2002,0
31464,0
2292,0
22542,0
11380,0
13345,0
20908,0
834,0
2918,0
42682,0
12738,0
34479,0
42372,0
12589,0
44494,1
25024,0
40941,0
14275,0
25846,0
13827,0
3331,1
17729,1
21657,0
15157,0
39867,1
212,0
40559,1
20815,0
32249,0
43848,0
39710,0
43563,1
36203,0
14969,0
14858,0
1572,0
33381,0
33696,0
2572,0
18278,0
14833,0
38048,0
44732,0
18842,0
10186,0
16263,0
4585,0
30704,0
13569,0
42842,0
18429,0
28417,0
13480,1
34371,0
27073,0
24553,0
6592,0
10470,0
32530,0
43651,1
14869,0
23092,0
35609,0
19325,0
2249,0
36084,0
10406,0
34790,0
8655,0
38954,0
24565,1
35313,0
5373,0
6745,0
3280,0
26973,0
22022,1
33595,0
33315,0
12035,0
2580,0
27423,0
20514,0
10730,0
2503,0
22706,0
2113,0
13556,0
6404,0
10943,0
14718,0
23943,0
34454,0
44690,1
41268,0
27924,0
5571,0
15365,0
21662,0
38091,0
14029,0
27764,0
34013,1
37391,0
36784,0
13500,0
9622,0
15851,0
25677,0
16332,0
32535,0
34673,0
15069,0
5736,0
27652,0
36910,0
40998,1
4879,0
13335,0
10498,0
23829,0
12075,0
22282,0
588,0
7005,0
22878,0
34442,0
32245,0
32393,0
10811,0
38472,0
30228,0
4163,0
14390,0
28889,0
20637,0
16126,0
12258,0
2223,0
38639,0
3586,0
43090,0
34227,0
9261,0
8233,0
35697,0
20840,0
16232,0
9695,0
42398,1
5030,0
16757,0
10728,0
40492,0
41403,0
23757,0
5677,0
17465,0
32160,1
31515,0
37606,0
24394,0
23678,0
10882,0
10780,0
5438,0
20111,0
9899,0
25551,0
40110,0
44469,1
17279,1
4231,0
38571,0
16360,0
39365,1
8149,0
2644,0
39226,0
37826,0
40361,0
9616,0
1988,0
7004,0
23040,0
4498,0
6263,0
36148,0
28712,0
13425,0
21567,0
18033,0
33828,0
38620,0
7873,0
19361,0
24547,0
3548,1
36622,0
16572,0
17414,0
23726,0
43593,1
5661,0
27156,0
22200,0
11713,0
12907,0
23317,0
8601,0
18845,0
22087,0
29516,0
32296,1
22383,0
43709,0
39259,0
13595,0
15761,0
21615,0
36730,0
15445,0
26732,0
32930,0
2705,0
30439,0
9200,0
27120,0
24452,0
18386,0
33121,0
21882,0
44952,0
22158,0
33861,1
26170,0
15286,1
9220,0
27359,0
36333,0
4952,0
31477,1
35797,0
41411,1
32360,0
271,0
19679,0
25971,0
11298,0
23529,0
20085,0
3988,0
37344,0
23645,0
45210,0
4181,0
34857,0
5572,0
39485,0
18799,0
39658,0
28452,0
39875,1
29094,0
39585,0
28300,0
7902,0
11666,0
10295,0
30998,0
17336,0
29875,0
18658,0
29479,0
27062,0
8876,0
43574,1
44542,1
20615,0
21276,0
37744,0
11382,0
30166,0
33789,0
27972,0
2635,0
14577,0
20577,0
5435,0
43664,0
12737,0
29411,0
18638,0
34282,0
35739,0
37806,1
1212,0
32038,1
15632,0
21643,0
13044,0
2232,0
1377,0
37644,0
5560,0
25152,0
15455,0
16160,0
36413,0
35558,0
40910,0
30558,0
36965,0
14514,0
30090,0
17851,0
34123,1
25485,0
30097,0
6960,0
32429,0
23882,0
10142,0
27782,0
40799,1
44999,0
27979,0
40307,0
31342,0
35060,0
15526,1
17231,0
5672,0
35189,0
16676,0
12555,0
33191,0
39126,0
22798,0
14152,0
40479,1
29162,0
18290,0
17453,0
34688,0
15999,0
19655,0
38063,0
36938,0
44714,1
25638,0
3808,0
16520,0
2247,0
12578,0
16471,1
44759,1
36390,0
40913,0
19030,0
43751,1
20604,0
43817,1
7276,0
9888,1
1538,0
7716,0
21681,0
16334,0
4390,0
25899,0
31072,1
5699,0
21680,0
15013,0
35295,0
40607,0
41639,1
31831,1
8510,0
2100,0
18737,0
17026,0
41421,0
13467,1
39081,0
12867,0
11085,0
43695,0
41677,0
41476,0
31660,1
30737,0
44284,0
33368,0
9083,0
30732,1
2026,0
4449,0
26834,0
5850,0
36547,0
23619,0
4206,0
8826,0
7480,1
15438,1
6489,0
1132,0
7,0
34910,0
45033,0
43362,0
17908,0
19734,0
26541,0
21028,0
22017,0
37072,0
12260,1
34668,0
9219,0
21575,0
3378,1
14014,0
23158,0
39824,0
17321,0
32612,0
10996,0
23515,0
20012,1
25308,0
18557,0
20926,0
38178,0
32430,0
27948,0
19557,0
20547,0
43756,1
16100,0
41816,0
7955,0
35215,0
39204,0
12507,0
28409,0
7694,0
7881,0
30452,0
31158,1
29627,0
9761,0
23535,0
4489,0
40430,0
18902,0
38898,0
6830,0
43365,0
10122,0
28263,0
26434,1
5005,0
4309,0
30871,0
40271,0
44818,0
2754,0
13714,0
33963,1
10440,0
26532,0
5914,0
12619,0
12860,0
21509,0
16503,0
18496,0
39754,1
31558,0
18817,0
29610,0
43762,1
39382,0
7961,0
6773,1
30314,0
32066,0
13696,0
34316,1
23690,0
24227,0
22984,0
24990,0
1050,0
1200,1
8424,0
41070,1
32802,1
25339,0
15604,0
21917,0
40313,0
39377,0
8883,0
30121,0
38197,0
25287,0
15842,0
4026,0
24582,0
26566,0
12779,0
6568,0
39688,0
2383,0
23442,0
10198,0
7029,0
19343,0
43064,1
32326,0
13341,0
7922,1
6289,0
4603,0
39085,0
31615,0
10323,0
4018,0
28747,0
33353,0
4866,1
39193,0
42921,0
4873,0
34915,0
29526,0
20036,0
34998,0
44022,0
24295,0
11782,0
2495,0
26770,0
40094,0
15349,0
17891,0
2252,0
17234,0
6777,0
897,1
2082,0
37492,0
34691,0
22792,0
17632,0
37070,0
21654,0
43628,0
40518,0
1831,0
16705,0
34023,0
15830,0
4346,0
22196,0
23478,0
13580,0
2007,0
32428,0
797,0
4858,0
28218,0
18832,0
4999,0
2861,0
31667,0
18616,0
19194,0
6418,0
44458,0
17353,0
40631,1
9148,1
32318,0
19672,1
11620,0
9876,0
39032,0
19798,0
24818,0
30041,0
11890,0
18517,0
5684,0
36513,0
45137,1
37912,0
42288,0
7167,0
18512,0
4132,0
24944,0
30868,0
9806,0
34881,0
2694,0
26005,0
31003,0
35248,0
15374,0
39752,1
34583,0
7918,0
11508,0
3296,0
16730,0
26579,1
9567,0
9415,0
33132,0
23420,0
14501,0
10803,0
38218,0
12684,1
16159,0
21093,0
36618,0
2814,0
28913,0
14174,0
13441,0
2928,0
24632,0
35828,0
5386,0
14408,0
30477,0
14778,0
24280,0
37104,0
3125,0
37901,0
19344,0
3575,0
841,0
24182,1
2617,0
18960,0
2140,0
10986,1
39062,0
14952,0
4040,0
25569,0
24269,0
34289,0
39123,0
32778,0
41709,1
22348,0
11871,0
2200,0
33529,0
40005,1
35121,0
39386,0
19889,0
28305,0
34734,0
2716,0
27826,0
23936,0
4956,0
25,0
21492,1
43170,0
32893,0
10852,0
500,0
9904,0
21626,0
19273,0
40863,1
8125,0
2402,0
26742,0
38052,0
28007,0
30476,0
18272,0
14254,0
35178,0
32726,0
2624,0
17440,0
41968,0
36525,0
31405,0
22301,0
25706,0
33444,0
12306,0
25430,1
14235,0
9463,0
37443,0
44922,0
5134,0
23802,0
2213,0
19746,0
667,0
18826,0
34417,0
39638,1
14225,0
40381,0
34315,0
19236,0
24382,0
38116,1
39310,1
33611,0
11812,0
9719,0
20693,0
33969,0
41989,1
29825,0
34362,0
9046,0
30837,0
31281,1
42248,1
32750,0
42519,1
4519,0
16070,0
18611,0
9731,0
20379,0
944,0
7463,0
8037,0
35972,0
4438,0
8423,0
8551,0
21783,0
5743,0
16185,0
37569,0
34982,0
2844,0
25179,0
19910,0
34084,0
2073,0
35771,0
1545,0
40599,0
420,0
7280,0
42268,1
14643,1
28204,0
21337,0
44216,0
5055,1
7182,0
22190,0
25792,0
31254,1
15226,0
6180,0
9457,0
25542,0
27937,0
14179,0
34010,0
15176,0
793,0
35750,0
1292,0
23366,0
35423,0
38428,1
27467,0
5880,0
28078,0
34896,0
35093,0
28124,0
3921,0
30563,0
21689,0
41414,0
17042,0
45018,0
5814,0
26018,1
2302,0
32234,0
28692,0
35808,0
30755,1
12484,0
4813,1
3942,0
23845,0
21239,0
38752,1
44669,0
43349,1
35520,0
26891,0
24470,0
31009,1
3124,0
4392,0
9794,0
3385,0
10565,0
8785,0
6322,0
24197,0
20603,1
24231,0
25894,0
5078,0
26223,0
42438,1
37947,0
19350,0
17968,0
39488,0
40519,0
11430,0
35468,0
576,0
1433,0
25410,0
19061,0
13363,0
20918,0
19218,0
21300,0
7762,0
9713,0
23053,0
39146,0
6581,0
6298,0
7059,0
30161,0
41446,0
39238,0
8116,0
26338,0
4842,0
7529,0
37975,0
29834,0
36787,0
8129,0
126,0
39412,1
38516,0
16805,0
40609,1
9264,0
44617,0
21197,0
1015,0
44581,0
36746,0
41965,1
11806,0
34725,0
37740,0
14417,0
41735,0
11872,0
36400,0
41449,0
770,0
9280,0
12466,0
28221,0
6494,0
32668,0
37636,0
19637,0
17209,0
23491,0
14679,0
1960,0
21073,0
35252,0
16799,0
18620,0
27758,0
20510,0
3751,0
21253,0
8145,0
44747,1
11730,0
32241,0
39566,0
5020,0
22563,0
15112,0
8671,0
11105,0
26509,0
10939,0
25436,0
38580,0
12313,0
23423,0
2929,1
43050,1
42321,0
30546,0
16518,0
2376,0
40293,0
35588,0
15183,0
44998,1
5402,0
9286,0
23878,0
8089,0
44007,0
37067,0
3647,0
37609,0
9225,0
12549,0
14333,0
12424,0
40302,1
40882,0
8113,0
10005,0
16922,0
32830,0
30152,0
19882,0
7628,0
11466,0
7625,0
40503,0
198,0
26875,0
13177,1
38374,0
8509,0
15020,0
17097,0
37619,0
13134,0
21269,0
23474,0
5149,0
14948,0
43156,0
41107,1
37471,0
37270,0
36088,0
12591,0
11978,0
5696,0
23269,0
5530,0
32849,0
41892,0
32658,0
41223,0
23252,0
2396,0
9757,0
10234,0
25309,0
33240,0
13508,0
35933,0
3724,0
10408,0
42009,0
43585,1
27296,0
33952,0
39332,0
21781,1
29823,0
19306,0
19756,0
35956,1
30377,0
407,0
23579,0
18486,0
21257,1
5052,1
8441,0
9880,0
33958,0
10427,0
24152,1
15638,0
19240,0
22317,0
32862,0
38918,0
12809,0
1225,0
12949,0
529,0
23735,0
35757,0
20831,0
43182,0
8761,0
24570,0
3862,0
21491,0
10395,0
9288,0
40426,0
19815,0
27218,0
12458,0
37253,0
28650,0
32377,0
40176,0
38907,0
31068,0
29055,0
3745,0
34096,0
39054,1
6054,0
43833,0
24898,0
1135,0
17960,0
19040,0
36945,0
20128,0
40856,0
11033,0
24778,0
38235,0
29778,0
19195,0
37724,0
5841,0
11847,0
33016,0
10981,0
29365,0
34703,0
43905,1
12249,1
44873,0
31948,0
34218,1
33678,0
12256,0
36249,0
31826,0
19338,0
21674,0
21018,0
36105,0
29579,0
40153,1
12613,0
36436,0
37762,0
23188,0
14839,0
10368,0
26538,0
28239,1
21389,0
29242,0
34381,1
19475,0
41395,1
42164,0
32905,0
32961,0
44881,1
20424,0
1476,0
6383,0
19095,0
12460,0
5468,0
26909,0
22154,0
9081,0
14843,0
2486,1
26268,0
41060,0
19089,0
4446,0
18051,0
3446,0
38188,0
754,0
37924,1
26588,0
7476,0
30810,0
11219,0
27537,0
44629,1
33691,1
25123,0
6696,0
29936,0
16417,0
19602,0
6551,0
12766,0
29183,0
8396,0
41377,1
9905,0
20821,0
15634,0
5063,0
27875,0
25647,0
25387,0
12733,0
40112,1
16348,0
25364,0
158,0
19828,0
35401,0
18500,0
34600,0
11355,0
32143,0
26709,0
42889,1
39121,0
3894,0
39734,0
1855,0
13181,0
42791,1
2222,0
27643,0
5,0
40673,0
43376,1
1374,0
16010,0
19814,0
37497,0
22565,0
8245,0
38722,0
41620,0
4696,0
26446,0
32137,0
12956,0
45173,0
44196,1
5014,0
34210,1
23563,0
7066,0
17116,0
41489,1
33532,0
27369,0
42720,0
3085,0
32857,0
38921,1
14876,0
5275,0
21313,0
38983,0
26357,0
28947,0
30270,0
35441,0
14314,0
12810,0
31720,0
39941,0
41867,0
13073,0
8489,1
41150,0
40813,1
17776,0
24995,0
21395,0
27332,0
44348,0
26628,0
15358,1
23255,0
35135,0
37538,0
28027,0
16605,0
18547,0
3175,0
9440,0
41837,0
3118,0
19864,0
5652,0
21479,0
2998,0
20565,0
35414,1
1341,0
8142,0
10970,1
32085,0
18291,0
36806,0
14991,0
6701,0
39033,0
23930,0
39490,0
8475,0
36695,0
37972,0
7180,0
20170,0
4893,0
43882,1
4001,0
7399,0
15728,0
11731,0
2054,0
19639,0
39746,0
3297,0
23349,0
20785,0
15003,0
28060,0
9912,0
9408,0
40147,0
10676,0
36081,0
27221,0
142,0
16571,0
1012,0
30014,0
3110,0
36178,0
28281,0
25321,0
37054,0
36743,0
16971,0
5437,0
24517,0
659,0
34314,0
30289,0
33628,0
937,0
1116,0
15134,0
38886,0
5260,0
31814,0
30721,0
37316,1
9035,0
2491,0
10481,0
28555,0
5804,0
30128,0
3135,0
39297,0
10081,0
34165,1
15039,0
36740,0
5964,0
35352,0
27891,0
16820,0
39748,0
13430,0
35840,0
34325,1
28585,0
32394,0
41890,0
28147,0
15151,0
30624,0
38143,0
8801,0
4353,0
7770,0
32147,0
38576,0
22135,0
17649,0
13832,0
18116,0
3447,0
2888,0
450,0
43229,0
44726,1
39385,0
3646,0
32867,0
1036,0
33866,0
28557,0
33205,1
26039,0
2573,0
40173,0
13393,0
19460,0
20807,0
43462,1
6605,0
11754,0
25918,0
15096,0
33456,0
36020,0
21431,0
9330,0
17184,0
12735,1
15512,1
22363,1
43457,0
29832,1
17781,0
27679,0
44948,0
16064,0
2106,0
42407,1
30144,0
44962,1
24810,0
27911,0
9061,0
31428,0
18822,0
30666,0
2941,0
43001,1
41987,1
2567,0
10850,0
36778,0
38692,0
35646,0
33840,0
15706,0
36274,0
34313,1
5026,0
28698,0
16310,0
33712,0
32229,0
43191,1
26194,0
9657,0
21170,0
23685,0
27285,0
20102,0
6095,0
19193,0
29662,0
30045,0
32564,0
17707,0
31966,0
8977,0
4600,0
28786,0
32037,1
33247,0
30632,0
38104,0
12865,0
18199,0
20005,0
36650,0
35452,0
31101,1
16339,0
12438,0
8262,0
41373,0
38856,0
1846,0
39241,0
31154,0
2850,0
40300,0
36679,0
14901,0
3274,0
22270,0
20046,0
22310,0
42240,1
24156,0
35224,0
30133,0
22911,0
39893,0
13364,0
26034,0
5892,0
907,0
26109,0
42581,1
38935,0
4766,0
22725,0
43176,1
41539,0
10505,0
33168,0
15616,0
14787,0
2163,0
28310,0
31195,0
34811,0
37449,0
2162,0
17994,0
25481,0
19400,0
32906,0
665,0
30043,0
35886,0
34490,0
29196,0
43875,0
14086,0
664,0
5484,0
773,0
29783,0
40637,0
19718,0
13135,0
17922,0
22276,0
7131,0
8780,0
6615,0
38359,0
25122,0
20116,0
33416,0
35047,0
36674,0
10227,0
29084,0
30107,0
35293,0
10037,0
26401,0
4969,0
28257,0
33340,1
38024,0
13251,0
767,0
9884,0
29044,0
18989,0
27481,0
5090,0
27459,0
4662,0
7387,0
12941,0
13594,0
19788,0
38724,0
11772,0
3905,0
5062,0
44510,1
19526,0
1425,0
40808,1
29424,0
14945,0
11474,0
17090,0
17118,0
30809,0
22631,0
12990,0
14933,0
36686,0
4973,0
22027,0
16913,0
15580,0
35880,0
14946,0
33376,0
44958,1
4013,0
22012,0
22232,0
30022,0
274,0
33626,0
36961,0
32196,1
2501,0
10188,0
43056,0
5592,0
32810,0
28768,0
37339,0
4093,0
42073,1
717,0
30551,0
33202,0
12664,0
12000,0
25348,0
39740,0
29729,0
3571,1
9464,0
14161,0
25835,0
14321,0
2766,0
8020,0
6007,0
19474,0
35465,0
12318,0
7519,0
626,0
33283,0
35865,0
37085,0
20810,0
40415,0
22113,0
36584,0
35955,0
857,0
14278,0
5086,0
20662,0
13092,0
13541,1
40357,0
24353,0
34422,0
36024,0
11511,0
8917,0
22055,0
5097,0
27906,0
37965,0
238,0
1761,0
42754,1
29206,0
26436,0
43611,0
3630,0
16544,0
25570,0
26048,0
33845,0
41710,0
12603,0
19279,0
37113,1
27311,0
3377,0
6546,0
28231,0
18687,0
42194,1
14059,0
36728,0
27595,0
8833,0
31698,0
2012,0
21413,0
8263,0
2785,0
7019,0
32675,0
23551,0
1707,0
21163,0
31479,0
35429,0
20248,0
13379,0
38471,0
28838,0
32343,0
38998,0
9101,0
41789,1
29405,0
36864,0
33384,0
36119,0
44270,0
43807,1
1410,0
40154,0
36862,0
38963,0
29889,0
14301,0
14610,0
44296,1
5676,0
2675,0
18165,1
13611,0
5874,0
4506,0
11292,0
11929,0
34689,0
11130,0
2977,0
8373,0
17967,0
38196,0
25415,0
21105,0
4994,0
13617,0
27862,0
11665,0
11003,0
35155,0
42938,1
38671,0
31064,1
34647,0
28916,0
778,0
9863,0
22306,0
12924,0
40756,0
20390,0
28743,0
19960,0
35466,0
20725,1
26697,0
6707,0
31555,0
41675,1
32610,0
2516,0
8843,0
19326,0
6898,0
29703,0
42001,0
8110,0
30586,0
35084,0
43914,0
32021,0
7129,0
33265,0
8976,1
30947,0
23374,0
42608,0
307,0
26414,0
19440,0
38309,0
13700,0
6189,0
17771,0
13670,0
19843,0
24225,0
7950,0
30752,0
16746,0
31767,0
4259,0
4825,0
42002,1
18113,0
41957,1
38419,0
12322,0
19066,1
5258,0
28763,0
25916,0
12470,0
16378,0
8496,0
44813,1
32998,0
36032,0
4197,0
17084,0
28200,0
4359,0
12410,0
18015,1
694,1
21778,0
39553,0
24015,0
1818,0
25111,0
38645,0
13241,0
13217,0
12672,0
27123,1
1480,0
30542,0
31287,0
14603,0
24977,0
38912,1
8869,0
21436,0
20949,0
7811,1
40356,0
37283,0
11752,0
36508,0
16806,0
26443,1
14452,0
5266,0
13722,0
3699,0
4856,0
8972,0
11819,1
16011,0
6481,0
34494,1
15642,0
7053,0
16448,0
38259,0
13207,0
21711,0
1350,0
43698,1
1544,0
10715,0
9048,0
21807,0
21516,0
14579,0
4695,0
16134,0
39219,0
24685,0
24881,0
2418,0
24607,0
26444,0
44245,1
20869,0
25137,0
23236,0
42858,1
28418,0
6042,0
12044,0
29402,0
29010,0
21038,0
9358,0
22963,0
23128,0
30770,0
18145,0
17273,0
39907,0
378,0
4395,0
33186,0
5599,0
27666,0
16466,0
14004,0
5418,0
44574,0
21891,0
14367,0
19588,0
21958,0
35223,0
20293,0
6727,0
30715,0
45189,0
27880,0
43267,0
5246,0
29273,0
42866,1
40695,0
16724,1
1151,0
15882,0
33152,1
9481,0
8375,0
7235,0
6858,0
1763,0
9063,0
27213,0
6030,0
26370,0
32532,0
6514,0
40464,0
14412,0
3056,0
3115,0
31813,0
192,0
6877,0
17112,0
12396,0
38452,0
43575,1
33665,0
12671,0
7374,0
40375,1
3549,0
15559,0
9833,0
40131,1
7033,0
32736,1
11897,0
11766,0
5488,0
11426,0
25760,0
5151,0
33160,0
5925,0
27894,0
6235,0
28369,0
2519,1
41580,0
13362,0
38068,0
43804,0
35263,0
1944,0
20333,0
11055,0
29976,0
31111,1
44369,0
34181,0
29739,0
11528,0
41019,0
44021,1
12291,0
38252,0
26860,0
8582,0
25572,0
25040,0
15138,0
20968,1
3859,0
13231,0
16560,0
37160,0
37263,0
41556,1
20019,0
40331,0
5358,0
32449,0
27022,0
15591,0
10864,0
39908,1
25737,0
12477,0
43181,1
1264,0
38175,0
12304,0
20998,0
1110,0
35676,0
27860,0
29346,0
41003,0
9143,1
32109,0
36527,0
7967,0
26699,0
37301,0
37879,0
34724,0
38253,0
9265,1
16090,0
32371,0
6291,0
11600,0
3484,0
12132,0
15214,0
31664,0
17375,0
32381,0
262,0
12181,0
24480,0
31218,1
26099,0
19180,0
18749,0
39334,0
45188,1
14797,1
37876,1
846,0
13413,0
36676,0
40199,1
35959,0
23913,0
852,0
6,0
42303,0
33321,0
22813,1
43683,1
36842,0
35813,0
35963,0
28086,0
5956,0
13607,0
31148,1
22032,0
20678,0
25787,0
33593,0
14825,0
12631,0
2231,0
39537,0
34544,0
3086,0
17640,0
37181,0
4204,0
25675,0
40166,1
3864,0
4384,0
10141,0
34195,0
8832,1
28276,0
21260,0
39050,1
27363,0
6669,0
29230,0
21686,0
12335,0
16445,0
34146,1
33470,0
35957,1
37121,0
2670,0
4270,0
31891,0
15383,0
29245,0
43734,1
2308,0
37332,0
19077,0
34393,0
27426,0
23867,0
3290,0
45142,0
39401,0
13507,0
11770,0
8151,0
2227,0
19779,0
4179,0
45024,0
17820,0
1947,0
43325,1
17510,0
42492,0
21420,0
16204,0
23062,0
25432,0
33142,0
15747,0
33807,0
18430,0
27966,0
2463,0
18756,0
1218,0
19263,0
25576,0
12625,0
30015,0
30413,0
43759,0
32334,0
38065,0
3219,0
29530,0
27690,0
29477,0
38946,0
33941,0
40880,0
42907,0
25457,1
12377,0
14519,1
22603,0
20135,0
36608,0
31881,0
37986,0
20955,0
6398,0
40335,0
33269,0
5644,0
44129,1
4144,0
29295,0
35905,0
22147,0
22080,0
36015,0
2022,0
6242,0
17857,0
38027,0
11277,0
31816,0
16627,0
14725,0
34969,0
32406,0
23830,0
23391,0
3150,0
2991,0
37959,0
30444,0
13469,0
35115,0
39358,1
29415,0
43665,0
44904,1
27864,0
27001,0
7654,0
38234,0
28294,0
1532,0
35491,0
17693,0
1853,0
129,1
21348,1
5889,0
17435,0
45111,0
12133,0
29201,0
42144,1
40542,0
37042,0
19591,0
8525,0
11709,0
9327,0
41108,0
3155,0
24664,0
38805,0
31963,0
38085,0
12560,0
7783,0
10738,0
29566,0
41341,0
9730,0
37366,0
25329,0
7344,0
36432,0
37319,0
12448,0
36305,0
41906,1
24273,0
19457,0
30898,0
40922,0
10251,0
1677,0
30310,0
25652,0
17724,0
6028,0
31721,0
45176,1
33363,0
39691,0
12785,0
29645,0
1207,0
2238,0
26468,0
21345,0
11987,0
17361,0
28840,0
1316,0
8285,0
3153,0
8953,0
30741,0
2483,1
20982,0
10692,0
22503,0
36322,0
15156,0
39235,0
16375,0
41576,1
16369,0
21023,0
6914,0
17680,0
30615,0
42886,0
31229,1
15439,0
41530,0
42512,1
13453,0
35053,0
37651,1
34177,0
19963,0
11075,0
19671,0
16030,0
26659,0
44895,0
14823,0
4192,0
11431,0
34437,0
43227,1
32187,0
38179,0
28803,0
2149,0
44583,1
15413,1
24926,1
14182,0
16353,0
13117,0
561,0
32746,0
34522,0
6406,0
24163,0
